"geoid","region_type","region_name","year","measure","value","measure_type"
"51001","county","Accomack County, Virginia","2015","prevent_hosp_rate",5135,"rate per 100K"
"51001","county","Accomack County, Virginia","2016","prevent_hosp_rate",4607,"rate per 100K"
"51001","county","Accomack County, Virginia","2017","prevent_hosp_rate",4165,"rate per 100K"
"51001","county","Accomack County, Virginia","2018","prevent_hosp_rate",4286,"rate per 100K"
"51001","county","Accomack County, Virginia","2019","prevent_hosp_rate",4745,"rate per 100K"
"51001","county","Accomack County, Virginia","2020","prevent_hosp_rate",4264,"rate per 100K"
"51001","county","Accomack County, Virginia","2021","prevent_hosp_rate",4036,"rate per 100K"
"51003","county","Albemarle County, Virginia","2015","prevent_hosp_rate",4287,"rate per 100K"
"51003","county","Albemarle County, Virginia","2016","prevent_hosp_rate",3658,"rate per 100K"
"51003","county","Albemarle County, Virginia","2017","prevent_hosp_rate",2934,"rate per 100K"
"51003","county","Albemarle County, Virginia","2018","prevent_hosp_rate",2939,"rate per 100K"
"51003","county","Albemarle County, Virginia","2019","prevent_hosp_rate",2837,"rate per 100K"
"51003","county","Albemarle County, Virginia","2020","prevent_hosp_rate",3717,"rate per 100K"
"51003","county","Albemarle County, Virginia","2021","prevent_hosp_rate",3533,"rate per 100K"
"51005","county","Alleghany County, Virginia","2015","prevent_hosp_rate",8532,"rate per 100K"
"51005","county","Alleghany County, Virginia","2016","prevent_hosp_rate",8405,"rate per 100K"
"51005","county","Alleghany County, Virginia","2017","prevent_hosp_rate",7860,"rate per 100K"
"51005","county","Alleghany County, Virginia","2018","prevent_hosp_rate",8530,"rate per 100K"
"51005","county","Alleghany County, Virginia","2019","prevent_hosp_rate",8763,"rate per 100K"
"51005","county","Alleghany County, Virginia","2020","prevent_hosp_rate",7221,"rate per 100K"
"51005","county","Alleghany County, Virginia","2021","prevent_hosp_rate",9113,"rate per 100K"
"51007","county","Amelia County, Virginia","2015","prevent_hosp_rate",4104,"rate per 100K"
"51007","county","Amelia County, Virginia","2016","prevent_hosp_rate",5035,"rate per 100K"
"51007","county","Amelia County, Virginia","2017","prevent_hosp_rate",3986,"rate per 100K"
"51007","county","Amelia County, Virginia","2018","prevent_hosp_rate",3092,"rate per 100K"
"51007","county","Amelia County, Virginia","2019","prevent_hosp_rate",4809,"rate per 100K"
"51007","county","Amelia County, Virginia","2020","prevent_hosp_rate",4610,"rate per 100K"
"51007","county","Amelia County, Virginia","2021","prevent_hosp_rate",5286,"rate per 100K"
"51009","county","Amherst County, Virginia","2015","prevent_hosp_rate",6106,"rate per 100K"
"51009","county","Amherst County, Virginia","2016","prevent_hosp_rate",4533,"rate per 100K"
"51009","county","Amherst County, Virginia","2017","prevent_hosp_rate",4004,"rate per 100K"
"51009","county","Amherst County, Virginia","2018","prevent_hosp_rate",3680,"rate per 100K"
"51009","county","Amherst County, Virginia","2019","prevent_hosp_rate",4318,"rate per 100K"
"51009","county","Amherst County, Virginia","2020","prevent_hosp_rate",5247,"rate per 100K"
"51009","county","Amherst County, Virginia","2021","prevent_hosp_rate",4404,"rate per 100K"
"51011","county","Appomattox County, Virginia","2015","prevent_hosp_rate",6767,"rate per 100K"
"51011","county","Appomattox County, Virginia","2016","prevent_hosp_rate",5661,"rate per 100K"
"51011","county","Appomattox County, Virginia","2017","prevent_hosp_rate",4354,"rate per 100K"
"51011","county","Appomattox County, Virginia","2018","prevent_hosp_rate",5708,"rate per 100K"
"51011","county","Appomattox County, Virginia","2019","prevent_hosp_rate",4471,"rate per 100K"
"51011","county","Appomattox County, Virginia","2020","prevent_hosp_rate",4541,"rate per 100K"
"51011","county","Appomattox County, Virginia","2021","prevent_hosp_rate",4816,"rate per 100K"
"51013","county","Arlington County, Virginia","2015","prevent_hosp_rate",3291,"rate per 100K"
"51013","county","Arlington County, Virginia","2016","prevent_hosp_rate",2847,"rate per 100K"
"51013","county","Arlington County, Virginia","2017","prevent_hosp_rate",2552,"rate per 100K"
"51013","county","Arlington County, Virginia","2018","prevent_hosp_rate",2106,"rate per 100K"
"51013","county","Arlington County, Virginia","2019","prevent_hosp_rate",3001,"rate per 100K"
"51013","county","Arlington County, Virginia","2020","prevent_hosp_rate",2717,"rate per 100K"
"51013","county","Arlington County, Virginia","2021","prevent_hosp_rate",2804,"rate per 100K"
"51015","county","Augusta County, Virginia","2015","prevent_hosp_rate",4484,"rate per 100K"
"51015","county","Augusta County, Virginia","2016","prevent_hosp_rate",4838,"rate per 100K"
"51015","county","Augusta County, Virginia","2017","prevent_hosp_rate",4282,"rate per 100K"
"51015","county","Augusta County, Virginia","2018","prevent_hosp_rate",4489,"rate per 100K"
"51015","county","Augusta County, Virginia","2019","prevent_hosp_rate",4280,"rate per 100K"
"51015","county","Augusta County, Virginia","2020","prevent_hosp_rate",4305,"rate per 100K"
"51015","county","Augusta County, Virginia","2021","prevent_hosp_rate",4113,"rate per 100K"
"51017","county","Bath County, Virginia","2015","prevent_hosp_rate",11531,"rate per 100K"
"51017","county","Bath County, Virginia","2016","prevent_hosp_rate",12112,"rate per 100K"
"51017","county","Bath County, Virginia","2017","prevent_hosp_rate",8337,"rate per 100K"
"51017","county","Bath County, Virginia","2018","prevent_hosp_rate",6288,"rate per 100K"
"51017","county","Bath County, Virginia","2019","prevent_hosp_rate",5590,"rate per 100K"
"51017","county","Bath County, Virginia","2020","prevent_hosp_rate",7214,"rate per 100K"
"51017","county","Bath County, Virginia","2021","prevent_hosp_rate",6972,"rate per 100K"
"51019","county","Bedford County, Virginia","2015","prevent_hosp_rate",4560,"rate per 100K"
"51019","county","Bedford County, Virginia","2016","prevent_hosp_rate",4109,"rate per 100K"
"51019","county","Bedford County, Virginia","2017","prevent_hosp_rate",4177,"rate per 100K"
"51019","county","Bedford County, Virginia","2018","prevent_hosp_rate",NA,"rate per 100K"
"51019","county","Bedford County, Virginia","2019","prevent_hosp_rate",3436,"rate per 100K"
"51019","county","Bedford County, Virginia","2020","prevent_hosp_rate",NA,"rate per 100K"
"51019","county","Bedford County, Virginia","2021","prevent_hosp_rate",NA,"rate per 100K"
"51021","county","Bland County, Virginia","2015","prevent_hosp_rate",8809,"rate per 100K"
"51021","county","Bland County, Virginia","2016","prevent_hosp_rate",7744,"rate per 100K"
"51021","county","Bland County, Virginia","2017","prevent_hosp_rate",7130,"rate per 100K"
"51021","county","Bland County, Virginia","2018","prevent_hosp_rate",5126,"rate per 100K"
"51021","county","Bland County, Virginia","2019","prevent_hosp_rate",3821,"rate per 100K"
"51021","county","Bland County, Virginia","2020","prevent_hosp_rate",4259,"rate per 100K"
"51021","county","Bland County, Virginia","2021","prevent_hosp_rate",3689,"rate per 100K"
"51023","county","Botetourt County, Virginia","2015","prevent_hosp_rate",4903,"rate per 100K"
"51023","county","Botetourt County, Virginia","2016","prevent_hosp_rate",4424,"rate per 100K"
"51023","county","Botetourt County, Virginia","2017","prevent_hosp_rate",4000,"rate per 100K"
"51023","county","Botetourt County, Virginia","2018","prevent_hosp_rate",3910,"rate per 100K"
"51023","county","Botetourt County, Virginia","2019","prevent_hosp_rate",3375,"rate per 100K"
"51023","county","Botetourt County, Virginia","2020","prevent_hosp_rate",3423,"rate per 100K"
"51023","county","Botetourt County, Virginia","2021","prevent_hosp_rate",3639,"rate per 100K"
"51025","county","Brunswick County, Virginia","2015","prevent_hosp_rate",8486,"rate per 100K"
"51025","county","Brunswick County, Virginia","2016","prevent_hosp_rate",7824,"rate per 100K"
"51025","county","Brunswick County, Virginia","2017","prevent_hosp_rate",4722,"rate per 100K"
"51025","county","Brunswick County, Virginia","2018","prevent_hosp_rate",6706,"rate per 100K"
"51025","county","Brunswick County, Virginia","2019","prevent_hosp_rate",6961,"rate per 100K"
"51025","county","Brunswick County, Virginia","2020","prevent_hosp_rate",6000,"rate per 100K"
"51025","county","Brunswick County, Virginia","2021","prevent_hosp_rate",5174,"rate per 100K"
"51027","county","Buchanan County, Virginia","2015","prevent_hosp_rate",18247,"rate per 100K"
"51027","county","Buchanan County, Virginia","2016","prevent_hosp_rate",13460,"rate per 100K"
"51027","county","Buchanan County, Virginia","2017","prevent_hosp_rate",14829,"rate per 100K"
"51027","county","Buchanan County, Virginia","2018","prevent_hosp_rate",10825,"rate per 100K"
"51027","county","Buchanan County, Virginia","2019","prevent_hosp_rate",10521,"rate per 100K"
"51027","county","Buchanan County, Virginia","2020","prevent_hosp_rate",10329,"rate per 100K"
"51027","county","Buchanan County, Virginia","2021","prevent_hosp_rate",7599,"rate per 100K"
"51029","county","Buckingham County, Virginia","2015","prevent_hosp_rate",6438,"rate per 100K"
"51029","county","Buckingham County, Virginia","2016","prevent_hosp_rate",6248,"rate per 100K"
"51029","county","Buckingham County, Virginia","2017","prevent_hosp_rate",4238,"rate per 100K"
"51029","county","Buckingham County, Virginia","2018","prevent_hosp_rate",5085,"rate per 100K"
"51029","county","Buckingham County, Virginia","2019","prevent_hosp_rate",5416,"rate per 100K"
"51029","county","Buckingham County, Virginia","2020","prevent_hosp_rate",4426,"rate per 100K"
"51029","county","Buckingham County, Virginia","2021","prevent_hosp_rate",5710,"rate per 100K"
"51031","county","Campbell County, Virginia","2015","prevent_hosp_rate",5797,"rate per 100K"
"51031","county","Campbell County, Virginia","2016","prevent_hosp_rate",4629,"rate per 100K"
"51031","county","Campbell County, Virginia","2017","prevent_hosp_rate",4034,"rate per 100K"
"51031","county","Campbell County, Virginia","2018","prevent_hosp_rate",4084,"rate per 100K"
"51031","county","Campbell County, Virginia","2019","prevent_hosp_rate",4694,"rate per 100K"
"51031","county","Campbell County, Virginia","2020","prevent_hosp_rate",4641,"rate per 100K"
"51031","county","Campbell County, Virginia","2021","prevent_hosp_rate",3918,"rate per 100K"
"51033","county","Caroline County, Virginia","2015","prevent_hosp_rate",5199,"rate per 100K"
"51033","county","Caroline County, Virginia","2016","prevent_hosp_rate",4562,"rate per 100K"
"51033","county","Caroline County, Virginia","2017","prevent_hosp_rate",4297,"rate per 100K"
"51033","county","Caroline County, Virginia","2018","prevent_hosp_rate",5110,"rate per 100K"
"51033","county","Caroline County, Virginia","2019","prevent_hosp_rate",4921,"rate per 100K"
"51033","county","Caroline County, Virginia","2020","prevent_hosp_rate",5781,"rate per 100K"
"51033","county","Caroline County, Virginia","2021","prevent_hosp_rate",5181,"rate per 100K"
"51035","county","Carroll County, Virginia","2015","prevent_hosp_rate",7627,"rate per 100K"
"51035","county","Carroll County, Virginia","2016","prevent_hosp_rate",6012,"rate per 100K"
"51035","county","Carroll County, Virginia","2017","prevent_hosp_rate",5861,"rate per 100K"
"51035","county","Carroll County, Virginia","2018","prevent_hosp_rate",5236,"rate per 100K"
"51035","county","Carroll County, Virginia","2019","prevent_hosp_rate",4305,"rate per 100K"
"51035","county","Carroll County, Virginia","2020","prevent_hosp_rate",4375,"rate per 100K"
"51035","county","Carroll County, Virginia","2021","prevent_hosp_rate",4458,"rate per 100K"
"51036","county","Charles City County, Virginia","2015","prevent_hosp_rate",5180,"rate per 100K"
"51036","county","Charles City County, Virginia","2016","prevent_hosp_rate",5020,"rate per 100K"
"51036","county","Charles City County, Virginia","2017","prevent_hosp_rate",3309,"rate per 100K"
"51036","county","Charles City County, Virginia","2018","prevent_hosp_rate",5636,"rate per 100K"
"51036","county","Charles City County, Virginia","2019","prevent_hosp_rate",4475,"rate per 100K"
"51036","county","Charles City County, Virginia","2020","prevent_hosp_rate",3895,"rate per 100K"
"51036","county","Charles City County, Virginia","2021","prevent_hosp_rate",4449,"rate per 100K"
"51037","county","Charlotte County, Virginia","2015","prevent_hosp_rate",5661,"rate per 100K"
"51037","county","Charlotte County, Virginia","2016","prevent_hosp_rate",5718,"rate per 100K"
"51037","county","Charlotte County, Virginia","2017","prevent_hosp_rate",4796,"rate per 100K"
"51037","county","Charlotte County, Virginia","2018","prevent_hosp_rate",3752,"rate per 100K"
"51037","county","Charlotte County, Virginia","2019","prevent_hosp_rate",4435,"rate per 100K"
"51037","county","Charlotte County, Virginia","2020","prevent_hosp_rate",4673,"rate per 100K"
"51037","county","Charlotte County, Virginia","2021","prevent_hosp_rate",4941,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2015","prevent_hosp_rate",4549,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2016","prevent_hosp_rate",4177,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2017","prevent_hosp_rate",3673,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2018","prevent_hosp_rate",3600,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2019","prevent_hosp_rate",4032,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2020","prevent_hosp_rate",3931,"rate per 100K"
"51041","county","Chesterfield County, Virginia","2021","prevent_hosp_rate",3516,"rate per 100K"
"51043","county","Clarke County, Virginia","2015","prevent_hosp_rate",6438,"rate per 100K"
"51043","county","Clarke County, Virginia","2016","prevent_hosp_rate",5698,"rate per 100K"
"51043","county","Clarke County, Virginia","2017","prevent_hosp_rate",6019,"rate per 100K"
"51043","county","Clarke County, Virginia","2018","prevent_hosp_rate",5162,"rate per 100K"
"51043","county","Clarke County, Virginia","2019","prevent_hosp_rate",6681,"rate per 100K"
"51043","county","Clarke County, Virginia","2020","prevent_hosp_rate",6287,"rate per 100K"
"51043","county","Clarke County, Virginia","2021","prevent_hosp_rate",5111,"rate per 100K"
"51045","county","Craig County, Virginia","2015","prevent_hosp_rate",5199,"rate per 100K"
"51045","county","Craig County, Virginia","2016","prevent_hosp_rate",6124,"rate per 100K"
"51045","county","Craig County, Virginia","2017","prevent_hosp_rate",4400,"rate per 100K"
"51045","county","Craig County, Virginia","2018","prevent_hosp_rate",4736,"rate per 100K"
"51045","county","Craig County, Virginia","2019","prevent_hosp_rate",3848,"rate per 100K"
"51045","county","Craig County, Virginia","2020","prevent_hosp_rate",5248,"rate per 100K"
"51045","county","Craig County, Virginia","2021","prevent_hosp_rate",4523,"rate per 100K"
"51047","county","Culpeper County, Virginia","2015","prevent_hosp_rate",5853,"rate per 100K"
"51047","county","Culpeper County, Virginia","2016","prevent_hosp_rate",4875,"rate per 100K"
"51047","county","Culpeper County, Virginia","2017","prevent_hosp_rate",4387,"rate per 100K"
"51047","county","Culpeper County, Virginia","2018","prevent_hosp_rate",4264,"rate per 100K"
"51047","county","Culpeper County, Virginia","2019","prevent_hosp_rate",4627,"rate per 100K"
"51047","county","Culpeper County, Virginia","2020","prevent_hosp_rate",4630,"rate per 100K"
"51047","county","Culpeper County, Virginia","2021","prevent_hosp_rate",4609,"rate per 100K"
"51049","county","Cumberland County, Virginia","2015","prevent_hosp_rate",5259,"rate per 100K"
"51049","county","Cumberland County, Virginia","2016","prevent_hosp_rate",4767,"rate per 100K"
"51049","county","Cumberland County, Virginia","2017","prevent_hosp_rate",3306,"rate per 100K"
"51049","county","Cumberland County, Virginia","2018","prevent_hosp_rate",4509,"rate per 100K"
"51049","county","Cumberland County, Virginia","2019","prevent_hosp_rate",6197,"rate per 100K"
"51049","county","Cumberland County, Virginia","2020","prevent_hosp_rate",5643,"rate per 100K"
"51049","county","Cumberland County, Virginia","2021","prevent_hosp_rate",5139,"rate per 100K"
"51051","county","Dickenson County, Virginia","2015","prevent_hosp_rate",12960,"rate per 100K"
"51051","county","Dickenson County, Virginia","2016","prevent_hosp_rate",11140,"rate per 100K"
"51051","county","Dickenson County, Virginia","2017","prevent_hosp_rate",8626,"rate per 100K"
"51051","county","Dickenson County, Virginia","2018","prevent_hosp_rate",8517,"rate per 100K"
"51051","county","Dickenson County, Virginia","2019","prevent_hosp_rate",5112,"rate per 100K"
"51051","county","Dickenson County, Virginia","2020","prevent_hosp_rate",5623,"rate per 100K"
"51051","county","Dickenson County, Virginia","2021","prevent_hosp_rate",5433,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2015","prevent_hosp_rate",7723,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2016","prevent_hosp_rate",7078,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2017","prevent_hosp_rate",5703,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2018","prevent_hosp_rate",7398,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2019","prevent_hosp_rate",5965,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2020","prevent_hosp_rate",6840,"rate per 100K"
"51053","county","Dinwiddie County, Virginia","2021","prevent_hosp_rate",6277,"rate per 100K"
"51057","county","Essex County, Virginia","2015","prevent_hosp_rate",5089,"rate per 100K"
"51057","county","Essex County, Virginia","2016","prevent_hosp_rate",3767,"rate per 100K"
"51057","county","Essex County, Virginia","2017","prevent_hosp_rate",4032,"rate per 100K"
"51057","county","Essex County, Virginia","2018","prevent_hosp_rate",3372,"rate per 100K"
"51057","county","Essex County, Virginia","2019","prevent_hosp_rate",4364,"rate per 100K"
"51057","county","Essex County, Virginia","2020","prevent_hosp_rate",3243,"rate per 100K"
"51057","county","Essex County, Virginia","2021","prevent_hosp_rate",4083,"rate per 100K"
"51059","county","Fairfax County, Virginia","2015","prevent_hosp_rate",3714,"rate per 100K"
"51059","county","Fairfax County, Virginia","2016","prevent_hosp_rate",3286,"rate per 100K"
"51059","county","Fairfax County, Virginia","2017","prevent_hosp_rate",3030,"rate per 100K"
"51059","county","Fairfax County, Virginia","2018","prevent_hosp_rate",2975,"rate per 100K"
"51059","county","Fairfax County, Virginia","2019","prevent_hosp_rate",3271,"rate per 100K"
"51059","county","Fairfax County, Virginia","2020","prevent_hosp_rate",3008,"rate per 100K"
"51059","county","Fairfax County, Virginia","2021","prevent_hosp_rate",2829,"rate per 100K"
"51061","county","Fauquier County, Virginia","2015","prevent_hosp_rate",6135,"rate per 100K"
"51061","county","Fauquier County, Virginia","2016","prevent_hosp_rate",6212,"rate per 100K"
"51061","county","Fauquier County, Virginia","2017","prevent_hosp_rate",5307,"rate per 100K"
"51061","county","Fauquier County, Virginia","2018","prevent_hosp_rate",5532,"rate per 100K"
"51061","county","Fauquier County, Virginia","2019","prevent_hosp_rate",5056,"rate per 100K"
"51061","county","Fauquier County, Virginia","2020","prevent_hosp_rate",4405,"rate per 100K"
"51061","county","Fauquier County, Virginia","2021","prevent_hosp_rate",5501,"rate per 100K"
"51063","county","Floyd County, Virginia","2015","prevent_hosp_rate",4089,"rate per 100K"
"51063","county","Floyd County, Virginia","2016","prevent_hosp_rate",3781,"rate per 100K"
"51063","county","Floyd County, Virginia","2017","prevent_hosp_rate",3477,"rate per 100K"
"51063","county","Floyd County, Virginia","2018","prevent_hosp_rate",3426,"rate per 100K"
"51063","county","Floyd County, Virginia","2019","prevent_hosp_rate",2815,"rate per 100K"
"51063","county","Floyd County, Virginia","2020","prevent_hosp_rate",3563,"rate per 100K"
"51063","county","Floyd County, Virginia","2021","prevent_hosp_rate",3463,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2015","prevent_hosp_rate",4846,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2016","prevent_hosp_rate",3549,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2017","prevent_hosp_rate",3378,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2018","prevent_hosp_rate",3142,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2019","prevent_hosp_rate",3614,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2020","prevent_hosp_rate",3510,"rate per 100K"
"51065","county","Fluvanna County, Virginia","2021","prevent_hosp_rate",3602,"rate per 100K"
"51067","county","Franklin County, Virginia","2015","prevent_hosp_rate",5083,"rate per 100K"
"51067","county","Franklin County, Virginia","2016","prevent_hosp_rate",4630,"rate per 100K"
"51067","county","Franklin County, Virginia","2017","prevent_hosp_rate",4313,"rate per 100K"
"51067","county","Franklin County, Virginia","2018","prevent_hosp_rate",3729,"rate per 100K"
"51067","county","Franklin County, Virginia","2019","prevent_hosp_rate",3945,"rate per 100K"
"51067","county","Franklin County, Virginia","2020","prevent_hosp_rate",3535,"rate per 100K"
"51067","county","Franklin County, Virginia","2021","prevent_hosp_rate",3578,"rate per 100K"
"51069","county","Frederick County, Virginia","2015","prevent_hosp_rate",7702,"rate per 100K"
